,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Soil_color,Crop,Fertilizer
28,0.576923076923077,0.5625,0.6551724137931035,0.4999999999999998,0.7857142857142857,0.3333333333333333,Black,Sugarcane,DAP
29,0.6153846153846154,0.5625,0.6551724137931035,0.4999999999999998,0.7857142857142857,0.3333333333333333,Black,Sugarcane,DAP
30,0.42307692307692313,0.625,0.6896551724137931,0.6666666666666667,0.8571428571428571,0.5,Black,Sugarcane,DAP
31,0.46153846153846156,0.625,0.6896551724137931,0.6666666666666667,0.8571428571428571,0.5,Black,Sugarcane,DAP
32,0.5,0.625,0.6896551724137931,0.6666666666666667,0.8571428571428571,0.5,Black,Sugarcane,DAP
33,0.5384615384615384,0.625,0.6896551724137931,0.6666666666666667,0.8571428571428571,0.5,Black,Sugarcane,DAP
34,0.576923076923077,0.625,0.6896551724137931,0.6666666666666667,0.8571428571428571,0.5,Black,Sugarcane,DAP
35,0.6153846153846154,0.625,0.6896551724137931,0.6666666666666667,0.8571428571428571,0.5,Black,Sugarcane,DAP
36,0.42307692307692313,0.5,0.7241379310344828,0.33333333333333326,0.5,0.6666666666666667,Black,Sugarcane,DAP
37,0.46153846153846156,0.5,0.7241379310344828,0.33333333333333326,0.5,0.6666666666666667,Black,Sugarcane,DAP
38,0.5,0.5,0.7241379310344828,0.33333333333333326,0.5,0.6666666666666667,Black,Sugarcane,DAP
39,0.5384615384615384,0.5,0.7241379310344828,0.33333333333333326,0.5,0.6666666666666667,Black,Sugarcane,DAP
40,0.576923076923077,0.5,0.7241379310344828,0.33333333333333326,0.5,0.6666666666666667,Black,Sugarcane,DAP
41,0.6153846153846154,0.5,0.7241379310344828,0.33333333333333326,0.5,0.6666666666666667,Black,Sugarcane,DAP
42,0.42307692307692313,0.5625,0.7586206896551725,0.4999999999999998,0.5714285714285714,0.8333333333333335,Black,Sugarcane,DAP
43,0.46153846153846156,0.5625,0.7586206896551725,0.4999999999999998,0.5714285714285714,0.8333333333333335,Black,Sugarcane,DAP
44,0.5,0.5625,0.7586206896551725,0.4999999999999998,0.5714285714285714,0.8333333333333335,Black,Sugarcane,DAP
45,0.5384615384615384,0.5625,0.7586206896551725,0.4999999999999998,0.5714285714285714,0.8333333333333335,Black,Sugarcane,DAP
46,0.576923076923077,0.5625,0.7586206896551725,0.4999999999999998,0.5714285714285714,0.8333333333333335,Black,Sugarcane,DAP
47,0.6153846153846154,0.5625,0.7586206896551725,0.4999999999999998,0.5714285714285714,0.8333333333333335,Black,Sugarcane,DAP
48,0.42307692307692313,0.625,0.6551724137931035,0.6666666666666667,0.6428571428571428,0.3333333333333333,Black,Sugarcane,MOP
49,0.46153846153846156,0.625,0.6551724137931035,0.6666666666666667,0.6428571428571428,0.3333333333333333,Black,Sugarcane,MOP
50,0.5,0.625,0.6551724137931035,0.6666666666666667,0.6428571428571428,0.3333333333333333,Black,Sugarcane,MOP
51,0.5384615384615384,0.625,0.6551724137931035,0.6666666666666667,0.6428571428571428,0.3333333333333333,Black,Sugarcane,MOP
52,0.576923076923077,0.625,0.6551724137931035,0.6666666666666667,0.6428571428571428,0.3333333333333333,Black,Sugarcane,MOP
53,0.6153846153846154,0.625,0.6551724137931035,0.6666666666666667,0.6428571428571428,0.3333333333333333,Black,Sugarcane,MOP
54,0.42307692307692313,0.5,0.6896551724137931,0.33333333333333326,0.7142857142857143,0.5,Black,Sugarcane,MOP
55,0.46153846153846156,0.5,0.6896551724137931,0.33333333333333326,0.7142857142857143,0.5,Black,Sugarcane,MOP
56,0.5,0.5,0.6896551724137931,0.33333333333333326,0.7142857142857143,0.5,Black,Sugarcane,MOP
57,0.5384615384615384,0.5,0.6896551724137931,0.33333333333333326,0.7142857142857143,0.5,Black,Sugarcane,MOP
58,0.576923076923077,0.5,0.6896551724137931,0.33333333333333326,0.7142857142857143,0.5,Black,Sugarcane,MOP
59,0.6153846153846154,0.5,0.6896551724137931,0.33333333333333326,0.7142857142857143,0.5,Black,Sugarcane,MOP
60,0.42307692307692313,0.5625,0.7241379310344828,0.4999999999999998,0.7857142857142857,0.6666666666666667,Black,Sugarcane,MOP
61,0.46153846153846156,0.5625,0.7241379310344828,0.4999999999999998,0.7857142857142857,0.6666666666666667,Black,Sugarcane,MOP
62,0.5,0.5625,0.7241379310344828,0.4999999999999998,0.7857142857142857,0.6666666666666667,Black,Sugarcane,MOP
63,0.5384615384615384,0.5625,0.7241379310344828,0.4999999999999998,0.7857142857142857,0.6666666666666667,Black,Sugarcane,MOP
64,0.576923076923077,0.5625,0.7241379310344828,0.4999999999999998,0.7857142857142857,0.6666666666666667,Black,Sugarcane,MOP
65,0.6153846153846154,0.5625,0.7241379310344828,0.4999999999999998,0.7857142857142857,0.6666666666666667,Black,Sugarcane,MOP
66,0.42307692307692313,0.625,0.7586206896551725,0.6666666666666667,0.8571428571428571,0.8333333333333335,Black,Sugarcane,MOP
67,0.46153846153846156,0.625,0.7586206896551725,0.6666666666666667,0.8571428571428571,0.8333333333333335,Black,Sugarcane,MOP
68,0.5,0.625,0.7586206896551725,0.6666666666666667,0.8571428571428571,0.8333333333333335,Black,Sugarcane,MOP
69,0.5384615384615384,0.625,0.7586206896551725,0.6666666666666667,0.8571428571428571,0.8333333333333335,Black,Sugarcane,MOP
70,0.576923076923077,0.625,0.7586206896551725,0.6666666666666667,0.8571428571428571,0.8333333333333335,Black,Sugarcane,MOP
71,0.6153846153846154,0.625,0.7586206896551725,0.6666666666666667,0.8571428571428571,0.8333333333333335,Black,Sugarcane,MOP
72,0.0,0.1875,0.13793103448275862,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
73,0.038461538461538464,0.1875,0.13793103448275862,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
74,0.07692307692307693,0.1875,0.13793103448275862,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
75,0.11538461538461542,0.1875,0.13793103448275862,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
76,0.15384615384615385,0.1875,0.13793103448275862,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
77,0.0,0.25,0.1724137931034483,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
78,0.038461538461538464,0.25,0.1724137931034483,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
79,0.07692307692307693,0.25,0.1724137931034483,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
80,0.11538461538461542,0.25,0.1724137931034483,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
81,0.15384615384615385,0.25,0.1724137931034483,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
82,0.0,0.3125,0.2068965517241379,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
83,0.038461538461538464,0.3125,0.2068965517241379,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
84,0.07692307692307693,0.3125,0.2068965517241379,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
85,0.11538461538461542,0.3125,0.2068965517241379,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
86,0.15384615384615385,0.3125,0.2068965517241379,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
87,0.0,0.1875,0.24137931034482757,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
88,0.038461538461538464,0.1875,0.24137931034482757,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
89,0.07692307692307693,0.1875,0.24137931034482757,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
90,0.11538461538461542,0.1875,0.24137931034482757,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
91,0.15384615384615385,0.1875,0.24137931034482757,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
92,0.0,0.25,0.13793103448275862,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,Urea
93,0.038461538461538464,0.25,0.13793103448275862,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,Urea
94,0.07692307692307693,0.25,0.13793103448275862,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,Urea
95,0.11538461538461542,0.25,0.13793103448275862,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,Urea
96,0.15384615384615385,0.25,0.13793103448275862,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,Urea
97,0.0,0.3125,0.1724137931034483,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,Urea
98,0.038461538461538464,0.3125,0.1724137931034483,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,Urea
99,0.07692307692307693,0.3125,0.1724137931034483,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,Urea
100,0.11538461538461542,0.3125,0.1724137931034483,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,Urea
101,0.15384615384615385,0.3125,0.1724137931034483,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,Urea
102,0.0,0.1875,0.2068965517241379,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,Urea
103,0.038461538461538464,0.1875,0.2068965517241379,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,Urea
104,0.07692307692307693,0.1875,0.2068965517241379,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,Urea
105,0.11538461538461542,0.1875,0.2068965517241379,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,Urea
106,0.15384615384615385,0.1875,0.2068965517241379,0.33333333333333326,0.21428571428571427,0.5,Black,Jowar,Urea
107,0.0,0.25,0.24137931034482757,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,Urea
108,0.038461538461538464,0.25,0.24137931034482757,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,Urea
109,0.07692307692307693,0.25,0.24137931034482757,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,Urea
110,0.11538461538461542,0.25,0.24137931034482757,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,Urea
111,0.15384615384615385,0.25,0.24137931034482757,0.4999999999999998,0.2857142857142857,0.6666666666666667,Black,Jowar,Urea
112,0.0,0.3125,0.13793103448275862,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,SSP
113,0.038461538461538464,0.3125,0.13793103448275862,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,SSP
114,0.07692307692307693,0.3125,0.13793103448275862,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,SSP
115,0.11538461538461542,0.3125,0.13793103448275862,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,SSP
116,0.15384615384615385,0.3125,0.13793103448275862,0.6666666666666667,0.3571428571428571,0.5,Black,Jowar,SSP
117,0.0,0.1875,0.1724137931034483,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,SSP
118,0.038461538461538464,0.1875,0.1724137931034483,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,SSP
119,0.07692307692307693,0.1875,0.1724137931034483,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,SSP
120,0.11538461538461542,0.1875,0.1724137931034483,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,SSP
121,0.15384615384615385,0.1875,0.1724137931034483,0.33333333333333326,0.21428571428571427,0.6666666666666667,Black,Jowar,SSP
122,0.0,0.25,0.2068965517241379,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,SSP
123,0.038461538461538464,0.25,0.2068965517241379,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,SSP
124,0.07692307692307693,0.25,0.2068965517241379,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,SSP
125,0.11538461538461542,0.25,0.2068965517241379,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,SSP
126,0.15384615384615385,0.25,0.2068965517241379,0.4999999999999998,0.2857142857142857,0.5,Black,Jowar,SSP
127,0.0,0.3125,0.24137931034482757,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,SSP
128,0.038461538461538464,0.3125,0.24137931034482757,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,SSP
129,0.07692307692307693,0.3125,0.24137931034482757,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,SSP
130,0.11538461538461542,0.3125,0.24137931034482757,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,SSP
131,0.15384615384615385,0.3125,0.24137931034482757,0.6666666666666667,0.3571428571428571,0.6666666666666667,Black,Jowar,SSP
132,0.15384615384615385,0.125,0.10344827586206896,0.16666666666666674,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
133,0.1923076923076923,0.125,0.10344827586206896,0.16666666666666674,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
134,0.23076923076923078,0.125,0.10344827586206896,0.16666666666666674,0.21428571428571427,0.5,Black,Jowar,10:26:26 NPK
135,0.15384615384615385,0.1875,0.13793103448275862,0.33333333333333326,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
136,0.1923076923076923,0.1875,0.13793103448275862,0.33333333333333326,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
137,0.23076923076923078,0.1875,0.13793103448275862,0.33333333333333326,0.2857142857142857,0.6666666666666667,Black,Jowar,10:26:26 NPK
138,0.15384615384615385,0.125,0.13793103448275862,0.4999999999999998,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
139,0.1923076923076923,0.125,0.13793103448275862,0.4999999999999998,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
140,0.23076923076923078,0.125,0.13793103448275862,0.4999999999999998,0.3571428571428571,0.5,Black,Jowar,10:26:26 NPK
141,0.15384615384615385,0.1875,0.10344827586206896,0.6666666666666667,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
142,0.1923076923076923,0.1875,0.10344827586206896,0.6666666666666667,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
143,0.23076923076923078,0.1875,0.10344827586206896,0.6666666666666667,0.21428571428571427,0.6666666666666667,Black,Jowar,10:26:26 NPK
144,0.6153846153846154,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
145,0.6538461538461539,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
146,0.6923076923076924,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
147,0.7307692307692308,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
148,0.7692307692307693,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
149,0.8076923076923077,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
150,0.8461538461538461,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
151,0.8846153846153847,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
152,0.9230769230769232,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
153,0.9615384615384616,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
154,1.0,0.375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,DAP
155,0.6153846153846154,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
156,0.6538461538461539,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
157,0.6923076923076924,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
158,0.7307692307692308,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
159,0.7692307692307693,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
160,0.8076923076923077,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
161,0.8461538461538461,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
162,0.8846153846153847,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
163,0.9230769230769232,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
164,0.9615384615384616,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
165,1.0,0.4375,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
166,0.6153846153846154,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
167,0.6538461538461539,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
168,0.6923076923076924,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
169,0.7307692307692308,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
170,0.7692307692307693,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
171,0.8076923076923077,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
172,0.8461538461538461,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
173,0.8846153846153847,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
174,0.9230769230769232,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
175,0.9615384615384616,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
176,1.0,0.5,0.3793103448275862,0.4999999999999998,0.5,0.8333333333333335,Red ,Cotton,DAP
177,0.6153846153846154,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
178,0.6538461538461539,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
179,0.6923076923076924,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
180,0.7307692307692308,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
181,0.7692307692307693,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
182,0.8076923076923077,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
183,0.8461538461538461,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
184,0.8846153846153847,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
185,0.9230769230769232,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
186,0.9615384615384616,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
187,1.0,0.5625,0.41379310344827586,0.6666666666666667,0.3571428571428571,0.5,Red ,Cotton,DAP
188,0.6153846153846154,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
189,0.6538461538461539,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
190,0.6923076923076924,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
191,0.7307692307692308,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
192,0.7692307692307693,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
193,0.8076923076923077,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
194,0.8461538461538461,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
195,0.8846153846153847,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
196,0.9230769230769232,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
197,0.9615384615384616,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
198,1.0,0.625,0.44827586206896547,0.16666666666666674,0.4285714285714286,0.6666666666666667,Red ,Cotton,DAP
199,0.6153846153846154,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
200,0.6538461538461539,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
201,0.6923076923076924,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
202,0.7307692307692308,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
203,0.7692307692307693,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
204,0.8076923076923077,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
205,0.8461538461538461,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
206,0.8846153846153847,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
207,0.9230769230769232,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
208,0.9615384615384616,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
209,1.0,0.375,0.4827586206896552,0.33333333333333326,0.5,0.8333333333333335,Red ,Cotton,DAP
210,0.6153846153846154,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
211,0.6538461538461539,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
212,0.6923076923076924,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
213,0.7307692307692308,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
214,0.7692307692307693,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
215,0.8076923076923077,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
216,0.8461538461538461,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
217,0.8846153846153847,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
218,0.9230769230769232,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
219,0.9615384615384616,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
220,1.0,0.4375,0.3103448275862069,0.16666666666666674,0.3571428571428571,0.5,Red ,Cotton,Magnesium Sulphate
221,0.6153846153846154,0.5,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,Magnesium Sulphate
222,0.6538461538461539,0.5,0.3448275862068965,0.33333333333333326,0.4285714285714286,0.6666666666666667,Red ,Cotton,Magnesium Sulphate
